epoch,train_loss,val_accuracy,val_macro_f1,lr
1,0.6642147716589997,0.7624372432679142,0.6307741668830052,9.980973490458728e-05
2,0.30665597119229265,0.7955271565495208,0.6716603933661383,9.92403876506104e-05
3,0.2044545341350299,0.8295298950251027,0.704232408830765,9.82962913144534e-05
4,0.1477784214709902,0.8667275216795983,0.7432381100087343,9.698463103929541e-05
5,0.12243256943066204,0.8676403468735737,0.745488825857401,9.531538935183249e-05
6,0.10267691725152682,0.8653582838886353,0.7381665477984473,9.330127018922193e-05
7,0.09758433003868763,0.8831583751711547,0.7670914627945892,9.095760221444959e-05
8,0.07789961321289517,0.8683249657690553,0.7488935491441573,8.830222215594888e-05
9,0.07644540424411822,0.8906891830214514,0.7663313297474603,8.535533905932735e-05
10,0.0680511634920087,0.8788224554997718,0.763291679792067,8.213938048432694e-05
11,0.06366831222532303,0.8779096303057964,0.7540567550019256,7.867882181755228e-05
12,0.05330064805760489,0.8806481058877225,0.765733563007257,7.499999999999997e-05
13,0.04894624912049946,0.8993610223642172,0.7813929221230786,7.113091308703494e-05
14,0.04487475403472951,0.9020994979461433,0.7814470688113607,6.710100716628342e-05
15,0.0371306940468988,0.8957097215883159,0.7892281951889351,6.294095225512602e-05
16,0.04110866748538796,0.8995892286627111,0.7900623699539928,5.8682408883346504e-05
17,0.03184660189340825,0.896850753080785,0.7856432030058259,5.435778713738289e-05
18,0.027388446286939018,0.9011866727521679,0.7880101906306674,4.999999999999999e-05
19,0.02364799055269382,0.8957097215883159,0.7888818978656589,4.564221286261709e-05
20,0.025780777610525284,0.9089456869009584,0.808475186208472,4.131759111665347e-05
21,0.020485708164821356,0.9078046554084893,0.8020427962104837,3.7059047744873944e-05
22,0.020674246373929676,0.9112277498858968,0.8100443197962333,3.289899283371657e-05
23,0.016832057315495755,0.9107713372889091,0.8035411209631464,2.886908691296503e-05
24,0.015556015328102565,0.910999543587403,0.8075430594779768,2.5000000000000005e-05
25,0.01157709218648094,0.9128251939753537,0.8107694114246898,2.1321178182447686e-05
26,0.010717064811525618,0.918073938840712,0.8235976565472518,1.7860619515673026e-05
27,0.010456452602249228,0.9103149246919215,0.8035345707105452,1.4644660940672622e-05
28,0.00918779952923572,0.9132816065723414,0.8119049802854139,1.16977778440511e-05
29,0.0064457174669151455,0.9192149703331812,0.8213835279148771,9.0423977855504e-06
30,0.006405087945580578,0.9185303514376997,0.8222594639795844,6.698729810778073e-06
31,0.006762229419596879,0.9198995892286627,0.8230272820781831,4.6846106481675004e-06
32,0.006481664879684702,0.9169329073482428,0.8156650980220246,3.0153689607045824e-06
33,0.005382825733628141,0.9224098585120949,0.8238032936625064,1.7037086855465833e-06
34,0.004609112032753262,0.9219534459151073,0.8244058355379396,7.596123493895985e-07
35,0.005929075901959589,0.9164764947512551,0.8138586868743337,1.9026509541272264e-07
36,0.006427135984742233,0.9198995892286627,0.8198609224011004,0.0
