epoch,train_loss,val_accuracy,val_macro_f1,lr
1,0.8008438917895162,0.6853572031751394,0.5641176641676872,9.990133642141359e-05
2,0.4745905766585359,0.6313122783313629,0.549275172590237,9.96057350657239e-05
3,0.3444572468110445,0.6650903563587232,0.5817591475565262,9.911436253643444e-05
4,0.26423150111688326,0.7444688397230198,0.6097297448147276,9.842915805643155e-05
5,0.22487502533226955,0.7645667961492991,0.6343755382887337,9.755282581475769e-05
6,0.2017012479544195,0.7736868772166864,0.645860674992923,9.648882429441257e-05
7,0.17100910651887014,0.7247086640770141,0.6068357151328598,9.524135262330098e-05
8,0.16425705050592473,0.749366661036987,0.6245448196681951,9.381533400219317e-05
9,0.1421473063152382,0.7686201655125824,0.6397844207395575,9.221639627510075e-05
10,0.13428372503759323,0.7608512075662894,0.6359353930356236,9.045084971874735e-05
11,0.11879713216841076,0.7681134943421719,0.6475100276284091,8.852566213878945e-05
12,0.11241840977561615,0.7838203006248945,0.6545112089605565,8.644843137107056e-05
13,0.10680180726555884,0.7821313967235264,0.6474777089104959,8.422735529643442e-05
14,0.09641974737523848,0.7912514777909136,0.6648983918081346,8.187119948743447e-05
15,0.0932256541409736,0.7861847660868096,0.6628299337751606,7.938926261462366e-05
16,0.08175761119578262,0.7829758486742104,0.6640883192611233,7.679133974894982e-05
17,0.07247326273778108,0.77402465799696,0.6471191030496544,7.408768370508575e-05
18,0.07404446809815919,0.7556156054720486,0.6442418411137505,7.128896457825361e-05
19,0.06627609115535492,0.7968248606654281,0.6647770155882038,6.840622763423389e-05
20,0.061639341904282344,0.7932781624725553,0.6692231843712164,6.545084971874736e-05
21,0.05824398854661465,0.7951359567640601,0.6608339823293135,6.243449435824272e-05
22,0.05162588815101626,0.8023982435399426,0.6507643081288831,5.9369065729286224e-05
23,0.05081028623090094,0.7964870798851545,0.6580122048537782,5.626666167821521e-05
24,0.044576924608623364,0.8094916399256882,0.666056809976581,5.3139525976465657e-05
25,0.04418296566926547,0.8084782975848674,0.6748870603370626,4.999999999999998e-05
26,0.037631814484994294,0.8128694477284243,0.6713013534683994,4.6860474023534314e-05
27,0.037369490359974854,0.8039182570511738,0.6726829698020032,4.3733338321784775e-05
28,0.03267121778793904,0.8128694477284243,0.6717174968760729,4.063093427071375e-05
29,0.029648600298195625,0.8154028035804762,0.679810615175297,3.756550564175724e-05
30,0.027401481249934523,0.8182739402128019,0.6781021452081039,3.454915028125263e-05
31,0.02269368890718147,0.8194561729437595,0.6663225140371177,3.1593772365766105e-05
32,0.021869920557361786,0.8223273095760851,0.6765143143973967,2.8711035421746357e-05
33,0.019733887456429205,0.8218206384056748,0.6738217276207819,2.591231629491422e-05
34,0.018692730812894562,0.8260428981590947,0.6853331373649911,2.3208660251050148e-05
35,0.018424375805060334,0.8175983786522547,0.6726238635870215,2.061073738537634e-05
36,0.014351047128232671,0.8230028711366323,0.6879132921211408,1.8128800512565503e-05
37,0.012604642749620908,0.8251984462084108,0.6867072726667357,1.5772644703565555e-05
38,0.012547812819799617,0.8175983786522547,0.6821875729999555,1.3551568628929426e-05
39,0.012304813550962527,0.8282384732308732,0.6914890837481495,1.1474337861210536e-05
40,0.011113027158473688,0.8273940212801891,0.6868036629098369,9.549150281252626e-06
41,0.009232299878621042,0.8285762540111468,0.6914881837391778,7.783603724899252e-06
42,0.008549214850409183,0.8285762540111468,0.6887617494886208,6.184665997806817e-06
43,0.008295209080736938,0.8297584867421044,0.6907035727702693,4.75864737669903e-06
44,0.007721806529426879,0.8295895963519676,0.697873183125799,3.5111757055874303e-06
45,0.007870413422571722,0.8316162810336092,0.694708010105451,2.4471741852423216e-06
46,0.00710885645971681,0.8294207059618308,0.6917277274180851,1.5708419435684504e-06
47,0.007952989875625302,0.8344874176659348,0.6952803419363365,8.856374635655631e-07
48,0.006032252983880421,0.8289140347914203,0.6901562741650388,3.942649342761114e-07
49,0.006032026028478928,0.8321229522040196,0.6950346051987941,9.866357858642197e-08
50,0.007842186870880489,0.8279006924505996,0.6881393090685001,0.0
