epoch,train_loss,val_accuracy,val_macro_f1,lr
1,0.69441041123323,0.7763891234588752,0.48926138170071115,9.990133642141359e-05
2,0.5621036778016301,0.7871981084276305,0.5619004630166861,9.96057350657239e-05
3,0.4749647314184967,0.7910825874007769,0.5961937278925667,9.911436253643444e-05
4,0.40159558338799006,0.8017226819793953,0.6034475419515332,9.842915805643155e-05
5,0.3231196527540444,0.8003715588583009,0.6052800010808503,9.755282581475769e-05
6,0.2667976239554109,0.7877047795980409,0.65180465666618,9.648882429441257e-05
7,0.22363803791350942,0.803749366661037,0.6301551684934753,9.524135262330098e-05
8,0.19065300172631597,0.7877047795980409,0.6412471985373976,9.381533400219317e-05
9,0.1704223860138933,0.8015537915892585,0.6502758206369534,9.221639627510075e-05
10,0.1484983736492559,0.7969937510555649,0.645775507843813,9.045084971874735e-05
11,0.13189246433530447,0.7873669988177673,0.6256226756099363,8.852566213878945e-05
12,0.12149893625786572,0.8005404492484378,0.6656112955042117,8.644843137107056e-05
13,0.10800073877808015,0.8078027360243202,0.6524763902825013,8.422735529643442e-05
14,0.09660110500467954,0.7861847660868096,0.6485534048588336,8.187119948743447e-05
15,0.09094087770624476,0.8084782975848674,0.6605219000082909,7.938926261462366e-05
16,0.08483739044789755,0.8113494342171931,0.6624389218705586,7.679133974894982e-05
17,0.07593208114095448,0.8135450092889714,0.6655829254979804,7.408768370508575e-05
18,0.07354273140378678,0.8128694477284243,0.6759412253589778,7.128896457825361e-05
19,0.06843210564710078,0.815571693970613,0.6664267007440081,6.840622763423389e-05
20,0.058537440762277834,0.8174294882621179,0.6692620627795656,6.545084971874736e-05
21,0.05663394824444675,0.8182739402128019,0.6608711149429392,6.243449435824272e-05
22,0.04952853198067588,0.8123627765580138,0.6687868872247515,5.9369065729286224e-05
23,0.04572955328510188,0.8165850363114339,0.6539781389948736,5.626666167821521e-05
24,0.04302022199252521,0.8192872825536227,0.6626287548182909,5.3139525976465657e-05
25,0.038885449445077894,0.8201317345043067,0.6680048139915861,4.999999999999998e-05
26,0.03783981869798941,0.8184428306029387,0.6793255222752016,4.6860474023534314e-05
27,0.033337091801576915,0.8169228170917074,0.6743610559044516,4.3733338321784775e-05
28,0.02984536909334633,0.8228339807464955,0.676734695185239,4.063093427071375e-05
29,0.027723414377330415,0.8231717615267691,0.6765711284785533,3.756550564175724e-05
30,0.025795117551806936,0.8224961999662219,0.6698830629845366,3.454915028125263e-05
31,0.0231798854377608,0.8265495693295052,0.6787993029652158,3.1593772365766105e-05
32,0.021494522505998287,0.8248606654281372,0.6830672992729332,2.8711035421746357e-05
33,0.017690682703722368,0.8255362269886843,0.6903540192365869,2.591231629491422e-05
34,0.018130227925550416,0.8246917750380003,0.678518582904877,2.3208660251050148e-05
35,0.014924891137992042,0.8253673365985476,0.6880645738942791,2.061073738537634e-05
36,0.01436207996481997,0.8289140347914203,0.6851593470414253,1.8128800512565503e-05
37,0.013443895221920861,0.8333051849349772,0.700930332888554,1.5772644703565555e-05
38,0.013767027797949194,0.8285762540111468,0.6882336926894644,1.3551568628929426e-05
39,0.010137172040674249,0.8285762540111468,0.68745404541768,1.1474337861210536e-05
40,0.010894436417924449,0.834318527275798,0.6976867509956077,9.549150281252626e-06
41,0.009568332655070483,0.8324607329842932,0.696236735078121,7.783603724899252e-06
42,0.008014253618042696,0.8349940888363452,0.7009308315550908,6.184665997806817e-06
43,0.007937793424336948,0.8358385407870292,0.6950396619991556,4.75864737669903e-06
44,0.0072298832632835715,0.830096267522378,0.6967668106000743,3.5111757055874303e-06
45,0.006398713941195339,0.8390474581996284,0.7066529672462079,2.4471741852423216e-06
46,0.007124589538864273,0.8292518155716939,0.6885079891944595,1.5708419435684504e-06
47,0.007020535662683157,0.8356696503968924,0.702802416260878,8.856374635655631e-07
48,0.007318806468780317,0.836007431177166,0.6992094636376361,3.942649342761114e-07
49,0.006689102571771765,0.8355007600067557,0.6998430460683889,9.866357858642197e-08
50,0.005618408928801196,0.8341496368856612,0.7026411057333932,0.0
