epoch,train_loss,val_accuracy,val_macro_f1,lr
1,1.0197575539603976,0.2631312278331363,0.19431131099322735,9.990133642141359e-05
2,0.7014228052780771,0.29724708664077015,0.20800222527010184,9.96057350657239e-05
3,0.5368757728886464,0.3274784664752576,0.21938698297051604,9.911436253643444e-05
4,0.43547549975375255,0.34250971119743284,0.22976527432393007,9.842915805643155e-05
5,0.36578242789607046,0.3707144063502787,0.2384558280682306,9.755282581475769e-05
6,0.30286682541360643,0.39841243033271406,0.2458671224444148,9.648882429441257e-05
7,0.26232036299867895,0.3957101840905253,0.23931168160107558,9.524135262330098e-05
8,0.2386424789763158,0.3997635534538085,0.2440304428852107,9.381533400219317e-05
9,0.21298945844950012,0.42307042729268707,0.2511625165394357,9.221639627510075e-05
10,0.19239445244275605,0.42644823509542307,0.25157929122514033,9.045084971874735e-05
11,0.17507285705177822,0.4357372065529471,0.25902767015053607,8.852566213878945e-05
12,0.1622684461986724,0.4325282891403479,0.25490863664911856,8.644843137107056e-05
13,0.15295228036135702,0.4568485053200473,0.26201879769721936,8.422735529643442e-05
14,0.13971525298256313,0.4333727410910319,0.256601640532247,8.187119948743447e-05
15,0.12950225469931764,0.44502617801047123,0.26255756656181395,7.938926261462366e-05
16,0.11648846599217938,0.4568485053200473,0.2703970112517678,7.679133974894982e-05
17,0.11761431288634616,0.4551596014186793,0.2658705653397214,7.408768370508575e-05
18,0.11004089197420772,0.4549907110285425,0.26008073573927354,7.128896457825361e-05
19,0.09958395862794199,0.4696841749704442,0.2700959223799362,6.840622763423389e-05
20,0.09700404483321945,0.4688397230197602,0.27035239329248606,6.545084971874736e-05
21,0.09062594977912235,0.46411079209592976,0.2679526911557502,6.243449435824272e-05
22,0.09241942789103985,0.4581996284411417,0.2667765281618955,5.9369065729286224e-05
23,0.08507927579130534,0.4609018746833305,0.26404045427514317,5.626666167821521e-05
24,0.08069554848717726,0.4663063671677082,0.2660682967900748,5.3139525976465657e-05
