epoch,train_loss,val_accuracy,val_macro_f1,lr
1,0.7817915967129115,0.31264262893655864,0.2068524366433369,9.980973490458728e-05
2,0.41828832985235537,0.35896850753080783,0.21884550775251288,9.92403876506104e-05
3,0.28253461300749677,0.3498402555910543,0.220103807753057,9.82962913144534e-05
4,0.2138690861233184,0.3733455043359197,0.22940555047574768,9.698463103929541e-05
5,0.16233394084585995,0.36193518941122776,0.22927486140381328,9.531538935183249e-05
6,0.141620814486224,0.3710634413509813,0.23182247907189266,9.330127018922193e-05
7,0.11440422106320208,0.40164308534915566,0.23967024671523265,9.095760221444959e-05
8,0.112613828898403,0.38977635782747605,0.2419762572785383,8.830222215594888e-05
9,0.09155022216134069,0.39958922866271107,0.24425388669392337,8.535533905932735e-05
10,0.08635884890109949,0.395481515289822,0.2509907922901795,8.213938048432694e-05
11,0.08226169145437774,0.4187585577361935,0.2530193224102125,7.867882181755228e-05
12,0.07324019675229815,0.4155636695572798,0.2517330480880413,7.499999999999997e-05
13,0.062370299610062616,0.4091738931994523,0.24667804551779088,7.113091308703494e-05
14,0.057026181375302465,0.3982199908717481,0.24884475737029596,6.710100716628342e-05
15,0.051490874876224536,0.41921497033318117,0.245578380369889,6.294095225512602e-05
16,0.05169704891488078,0.4210406207211319,0.25145464804077994,5.8682408883346504e-05
17,0.046084747245204366,0.4287996348699224,0.256125259051713,5.435778713738289e-05
18,0.034453345876084895,0.41259698767685987,0.25442025074316366,4.999999999999999e-05
19,0.0340466906644142,0.43427658603377456,0.2582160515407862,4.564221286261709e-05
20,0.03138698896726618,0.4214970333181196,0.2606475269585025,4.131759111665347e-05
21,0.027692140387014612,0.4287996348699224,0.25753266899453914,3.7059047744873944e-05
22,0.02626916352119551,0.43541761752624375,0.263372900279992,3.289899283371657e-05
23,0.023622947382942825,0.4103149246919215,0.25290092531770647,2.886908691296503e-05
24,0.017883153447302902,0.4244637151985395,0.2561027887027552,2.5000000000000005e-05
25,0.018444375397173807,0.42674577818347786,0.260194973252165,2.1321178182447686e-05
26,0.017649654307946454,0.4315381104518485,0.2614342080477086,1.7860619515673026e-05
27,0.017543262400431275,0.43336376083979916,0.2653880854720604,1.4644660940672622e-05
28,0.014038044223939403,0.42743039707895936,0.2632294927481791,1.16977778440511e-05
29,0.013315509277133188,0.423779096303058,0.25887363143975417,9.0423977855504e-06
30,0.012817817470504627,0.43382017343678686,0.2649144795373225,6.698729810778073e-06
31,0.011873595079515797,0.43655864901871294,0.2646050865766646,4.6846106481675004e-06
32,0.01027345676702801,0.4329073482428115,0.2647720675236393,3.0153689607045824e-06
33,0.010776116284786332,0.43929712460063897,0.27042327551155443,1.7037086855465833e-06
34,0.011351076469556154,0.43610223642172524,0.2684801841986685,7.596123493895985e-07
35,0.009388250888530975,0.43336376083979916,0.26661216035953456,1.9026509541272264e-07
36,0.010137762104108805,0.43382017343678686,0.26726242038249703,0.0
